entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2025-11-17T19:00,2025-11-18T03:00,LONG,2981.34,2951.5266,30.67,-1.6408,false,止损,8,100.6
2025-11-18T15:00,2025-11-19T03:00,LONG,3105.29,3074.2371,30.18,-1.6146,false,止损,12,98.99
2025-11-19T05:00,2025-11-19T07:00,SHORT,3016.62,3046.7862,29.7,-1.589,false,止损,2,97.4
2025-11-19T12:00,2025-11-19T13:00,LONG,3099.41,3068.4159,29.22,-1.5633,false,止损,1,95.84
2025-11-19T13:00,2025-11-19T15:00,SHORT,3065.73,3096.3873,28.75,-1.5381,false,止盈,2,94.3
2025-11-19T15:00,2025-11-19T16:00,LONG,2971.78,2942.0622,28.29,-1.5135,false,止损,1,92.78
2025-11-19T16:00,2025-11-19T17:00,LONG,2949.25,2919.7575,27.84,-1.4894,false,止损,1,91.29
2025-11-19T17:00,2025-11-19T18:00,LONG,2921.73,2892.5127,27.39,-1.4654,false,止损,1,89.83
2025-11-19T18:00,2025-11-19T21:00,LONG,2898.64,2985.5992,26.95,3.9482,true,止盈,3,93.78
2025-11-20T04:00,2025-11-20T06:00,LONG,3053.09,3022.5591,28.13,-1.505,false,止损,2,92.27
2025-11-20T10:00,2025-11-20T13:00,SHORT,3014.39,3044.5339,27.68,-1.4809,false,止损,3,90.79
2025-11-20T13:00,2025-11-20T16:00,SHORT,2998.96,2908.9912,27.24,3.9907,true,止盈,3,94.78
2025-11-20T16:00,2025-11-20T17:00,LONG,2861.36,2832.7464,28.43,-1.521,false,止损,1,93.26
2025-11-20T17:00,2025-11-20T18:00,LONG,2832.34,2804.0166,27.98,-1.4969,false,止损,1,91.76
2025-11-20T18:00,2025-11-20T22:00,LONG,2812.42,2896.7926,27.53,4.0331,true,止盈,4,95.8
2025-11-21T09:00,2025-11-21T12:00,LONG,2680.52,2653.7148,28.74,-1.5376,false,止损,3,94.26
2025-11-23T01:00,2025-11-23T04:00,SHORT,2806.81,2834.8781,28.28,-1.513,false,止损,3,92.75
2025-11-24T03:00,2025-11-24T05:00,SHORT,2854.98,2883.5298,27.82,-1.4884,false,止损,2,91.26
2025-11-24T11:00,2025-11-24T14:00,SHORT,2802.03,2830.0503,27.38,-1.4648,false,止损,3,89.79
2025-11-24T15:00,2025-11-24T17:00,LONG,2844.61,2929.9483,26.94,3.9467,true,止盈,2,93.74
2025-11-24T17:00,2025-11-24T19:00,SHORT,2937.93,2967.3093,28.12,-1.5044,false,止损,2,92.24
2025-11-24T19:00,2025-11-25T08:00,SHORT,2957.3,2868.581,27.67,4.0537,true,止盈,13,96.29
2025-11-25T16:00,2025-11-25T19:00,LONG,2927.46,2898.1854,28.89,-1.5456,false,止损,3,94.74
2025-11-25T22:00,2025-11-26T17:00,SHORT,2968.26,2997.9426,28.42,-1.5205,false,止损,19,93.22
2025-11-26T17:00,2025-11-27T01:00,SHORT,3024.7,3054.947,27.97,-1.4964,false,止损,8,91.73
2025-11-28T05:00,2025-11-29T06:00,LONG,3022.6,2992.374,27.52,-1.4723,false,止损,25,90.25
2025-11-29T17:00,2025-12-01T00:00,LONG,2968.34,2938.6566,27.08,-1.4488,false,止损,31,88.81
2025-12-01T00:00,2025-12-01T04:00,LONG,2834.99,2806.6401,26.64,-1.4252,false,止损,4,87.38
2025-12-02T14:00,2025-12-02T15:00,SHORT,2893.24,2922.1724,26.21,-1.4022,false,止损,1,85.98
2025-12-02T15:00,2025-12-03T02:00,SHORT,3004.68,3034.7268,25.79,-1.3798,false,止损,11,84.6
2025-12-03T11:00,2025-12-03T14:00,SHORT,3071.17,3101.8817,25.38,-1.3578,false,止损,3,83.24
2025-12-03T17:00,2025-12-03T20:00,SHORT,3126.69,3157.9569,24.97,-1.3359,false,止损,3,81.91
2025-12-03T20:00,2025-12-03T21:00,SHORT,3136.72,3168.0872,24.57,-1.3145,false,止损,1,80.59
2025-12-03T21:00,2025-12-03T22:00,SHORT,3162.56,3194.1856,24.18,-1.2936,false,止损,1,79.3
2025-12-03T22:00,2025-12-04T01:00,SHORT,3188.25,3220.1325,23.79,-1.2728,false,止损,3,78.02
2025-12-05T02:00,2025-12-05T04:00,LONG,3181.73,3149.9127,23.41,-1.2524,false,止损,2,76.77
2025-12-05T13:00,2025-12-05T16:00,LONG,3097.59,3066.6141,23.03,-1.2321,false,止损,3,75.54
2025-12-05T16:00,2025-12-05T19:00,LONG,3031.6,3001.284,22.66,-1.2123,false,止损,3,74.33
