entryTime,exitTime,dir,entry,exit,size,pnl,win,reason,holdBars,capAfter
2026-01-26T20:30,2026-01-26T23:30,SHORT,87772,88474.176,49.71,-2.1624,false,止损,12,163.53
2026-01-27T14:30,2026-01-27T20:15,LONG,87631,88945.465,49.06,3.5078,true,止盈,23,167.04
2026-01-28T02:30,2026-01-28T11:45,SHORT,89112,89824.896,50.11,-2.1798,false,止损,37,164.86
2026-01-28T11:45,2026-01-29T01:15,SHORT,90015.1,88664.8735,49.46,3.5364,true,止盈,54,168.39
2026-01-29T01:15,2026-01-29T02:30,LONG,88775.5,88065.296,50.52,-2.1976,false,止损,5,166.19
2026-01-29T02:30,2026-01-29T14:45,LONG,88110.5,87405.616,49.86,-2.1689,false,止损,49,164.03
2026-01-29T14:45,2026-01-29T15:00,LONG,86973.7,86277.9104,49.21,-2.1406,false,止损,1,161.89
2026-01-29T15:00,2026-01-29T15:30,LONG,85303.6,84621.1712,48.57,-2.1128,false,止损,2,159.77
2026-01-29T15:30,2026-01-29T18:15,LONG,84593.4,83916.6528,47.93,-2.085,false,止损,11,157.69
2026-01-29T21:30,2026-01-30T01:15,LONG,84407.7,83732.4384,47.31,-2.058,false,止损,15,155.63
2026-01-30T01:15,2026-01-30T01:30,LONG,83727.1,83057.2832,46.69,-2.031,false,止损,1,153.6
2026-01-30T01:30,2026-01-30T02:15,LONG,81973.1,81317.3152,46.08,-2.0045,false,止损,3,151.59
2026-01-30T02:15,2026-01-30T03:45,LONG,81430,82651.45,45.48,3.2518,true,止盈,6,154.85
2026-01-30T04:30,2026-01-30T06:30,LONG,82863.6,82200.6912,46.45,-2.0206,false,止损,8,152.83
2026-01-30T08:00,2026-01-30T09:45,LONG,82836.8,82174.1056,45.85,-1.9945,false,止损,7,150.83
2026-01-30T11:45,2026-01-30T14:45,SHORT,83098.4,83763.1872,45.25,-1.9684,false,止损,12,148.86
2026-01-30T17:00,2026-01-30T17:15,SHORT,82704.5,83366.136,44.66,-1.9427,false,止损,1,146.92
2026-01-30T17:15,2026-01-30T18:15,LONG,83336.1,82669.4112,44.08,-1.9175,false,止损,4,145
2026-01-30T18:45,2026-01-30T19:45,SHORT,83889,84560.112,43.5,-1.8922,false,止损,4,143.11
2026-01-30T23:30,2026-01-31T08:30,SHORT,84192.6,82929.711,42.93,3.0695,true,止盈,36,146.18
2026-01-31T08:30,2026-01-31T14:15,LONG,82760.1,82098.0192,43.85,-1.9075,false,止损,23,144.27
2026-01-31T14:15,2026-01-31T14:30,LONG,81566.6,80914.0672,43.28,-1.8827,false,止损,1,142.39
2026-01-31T14:30,2026-01-31T16:45,LONG,80967.8,80320.0576,42.72,-1.8583,false,止损,9,140.53
2026-01-31T17:00,2026-01-31T18:15,LONG,78800.8,78170.3936,42.16,-1.834,false,止损,5,138.7
2026-01-31T22:15,2026-02-01T14:30,LONG,78302.9,77676.4768,41.61,-1.81,false,止损,65,136.89
2026-02-01T15:00,2026-02-01T15:15,LONG,77595.5,76974.736,41.07,-1.7865,false,止损,1,135.1
2026-02-01T15:15,2026-02-01T18:00,LONG,76959.9,78114.2985,40.53,2.8979,true,止盈,11,138
2026-02-01T19:30,2026-02-01T21:45,SHORT,77508.2,76345.577,41.4,2.9601,true,止盈,9,140.96
2026-02-01T22:30,2026-02-01T23:00,LONG,77418.9,76799.5488,42.29,-1.8396,false,止损,2,139.12
2026-02-01T23:00,2026-02-01T23:30,SHORT,76595.1,77207.8608,41.74,-1.8157,false,止损,2,137.3
2026-02-02T00:00,2026-02-02T01:00,LONG,77506,76885.952,41.19,-1.7918,false,止损,4,135.51
2026-02-02T02:15,2026-02-02T03:00,SHORT,77077.9,75921.7315,40.65,2.9065,true,止盈,3,138.42
2026-02-02T03:00,2026-02-02T03:15,LONG,75851.2,75244.3904,41.53,-1.8066,false,止损,1,136.61
2026-02-02T03:15,2026-02-02T03:45,LONG,75057.9,76183.7685,40.98,2.9301,true,止盈,2,139.54
2026-02-02T14:30,2026-02-02T15:30,SHORT,78458,79085.664,41.86,-1.8209,false,止损,4,137.72
2026-02-02T15:30,2026-02-03T02:45,SHORT,78974,77789.39,41.32,2.9544,true,止盈,45,140.67
2026-02-03T02:45,2026-02-03T04:30,LONG,77776.1,78942.7415,42.2,3.0173,true,止盈,7,143.69
2026-02-03T04:30,2026-02-03T05:15,LONG,78935,78303.52,43.11,-1.8753,false,止损,3,141.82
2026-02-03T05:15,2026-02-03T08:30,SHORT,78391.4,79018.5312,42.55,-1.8509,false,止损,13,139.97
2026-02-03T09:15,2026-02-03T14:45,LONG,77918.1,77294.7552,41.99,-1.8266,false,止损,22,138.14
2026-02-03T14:45,2026-02-03T16:30,LONG,77166,76548.672,41.44,-1.8026,false,止损,7,136.34
